gvkey,year,patents_applied,patents_granted,private_subsidiary_patents,distinct_assignee_names,private_subsidiary_share
137394,1998,4,4,0,1,0.0
137394,1999,2,2,0,1,0.0
137394,2000,1,1,0,1,0.0
137394,2001,4,4,0,1,0.0
137394,2002,1,1,0,1,0.0
137432,2011,1,1,1,1,1.0
137432,2014,1,1,0,1,0.0
137432,2016,1,1,0,1,0.0
137434,1998,3,3,0,1,0.0
137434,1999,1,1,0,1,0.0
137434,2000,14,14,0,1,0.0
137434,2001,4,4,0,1,0.0
137434,2002,3,3,0,1,0.0
137434,2003,5,5,0,1,0.0
137434,2004,11,11,0,2,0.0
137434,2005,6,6,0,2,0.0
137434,2006,10,10,0,2,0.0
137434,2007,2,2,0,1,0.0
137434,2008,8,8,0,1,0.0
137434,2009,5,5,0,1,0.0
137434,2010,11,11,0,1,0.0
137436,2000,3,3,0,1,0.0
137441,2014,2,2,0,1,0.0
137441,2016,1,1,0,1,0.0
137441,2019,1,1,0,1,0.0
137470,1998,1,1,0,1,0.0
137533,2002,1,1,0,1,0.0
137573,1999,14,14,10,2,0.7142857142857143
137573,2000,8,8,0,1,0.0
137573,2001,14,14,0,1,0.0
137573,2002,41,41,1,2,0.024390243902439025
137573,2003,32,32,0,1,0.0
137573,2004,33,33,0,1,0.0
137573,2005,24,24,0,1,0.0
137573,2006,35,35,0,1,0.0
137573,2007,23,23,0,1,0.0
137573,2008,12,12,0,1,0.0
137573,2009,10,10,1,2,0.1
137573,2010,21,21,2,2,0.09523809523809523
137573,2011,29,29,0,1,0.0
137573,2012,15,15,0,1,0.0
137573,2013,51,51,0,1,0.0
137573,2014,46,46,0,1,0.0
137573,2015,55,55,0,1,0.0
137573,2016,23,23,0,1,0.0
137573,2017,22,22,0,1,0.0
137573,2018,14,14,0,1,0.0
137573,2019,4,4,0,1,0.0
137600,1998,4,4,0,1,0.0
137600,1999,5,5,0,1,0.0
137600,2000,1,1,0,1,0.0
137600,2001,6,6,0,1,0.0
137600,2002,15,15,0,1,0.0
137600,2003,13,13,0,1,0.0
137600,2004,12,12,0,1,0.0
137600,2005,11,11,0,1,0.0
137600,2006,1,1,0,1,0.0
137600,2007,1,1,0,1,0.0
137602,1998,9,9,0,1,0.0
137602,1999,17,17,0,1,0.0
137602,2000,20,20,0,1,0.0
137602,2001,20,20,0,1,0.0
137602,2002,16,16,0,1,0.0
137602,2003,40,40,0,1,0.0
137602,2004,40,40,0,1,0.0
137602,2005,28,28,0,1,0.0
137602,2006,29,29,0,1,0.0
137602,2007,20,20,0,1,0.0
137602,2008,23,23,0,1,0.0
137602,2009,12,12,0,1,0.0
137602,2010,13,13,0,1,0.0
137602,2011,14,14,0,1,0.0
137602,2012,7,7,0,1,0.0
137602,2013,7,7,0,1,0.0
137602,2014,5,5,0,1,0.0
137602,2015,10,10,0,1,0.0
137602,2016,10,10,0,1,0.0
137602,2017,10,10,0,1,0.0
137602,2018,16,16,0,1,0.0
137602,2019,2,2,0,1,0.0
137642,2018,1,1,0,1,0.0
137667,1998,1,1,0,1,0.0
137667,1999,1,1,0,1,0.0
137667,2000,6,6,0,1,0.0
137667,2001,3,3,0,1,0.0
137667,2002,5,5,0,1,0.0
137667,2003,3,3,0,1,0.0
137667,2004,4,4,0,1,0.0
137667,2005,5,5,0,1,0.0
137667,2006,4,4,0,1,0.0
137667,2008,2,2,0,1,0.0
137667,2009,1,1,0,1,0.0
137668,1999,2,2,0,1,0.0
137702,2005,1,1,0,1,0.0
137704,1998,5,5,0,1,0.0
137704,1999,9,9,0,1,0.0
137704,2000,7,7,0,1,0.0
137704,2001,9,9,0,1,0.0
137704,2002,12,12,9,3,0.75
137704,2003,10,10,2,2,0.2
137704,2004,29,29,6,3,0.20689655172413793
137704,2005,10,10,0,1,0.0
137704,2006,10,10,1,2,0.1
137704,2007,32,32,2,2,0.0625
137704,2008,98,98,1,2,0.01020408163265306
137704,2009,39,39,0,1,0.0
137704,2010,60,60,1,2,0.016666666666666666
137704,2011,65,65,0,1,0.0
137704,2012,93,93,0,1,0.0
137704,2013,81,81,2,2,0.024691358024691357
137704,2014,109,109,4,3,0.03669724770642202
137722,1998,16,16,0,1,0.0
137722,1999,11,11,0,1,0.0
137722,2000,13,13,0,1,0.0
137722,2001,14,14,0,1,0.0
137722,2002,4,4,0,1,0.0
137722,2003,2,2,0,1,0.0
137722,2005,1,1,0,1,0.0
137722,2007,1,1,0,1,0.0
137722,2008,1,1,0,1,0.0
137722,2010,1,1,0,1,0.0
137722,2013,1,1,0,1,0.0
137861,1998,7,7,0,1,0.0
137861,1999,1,1,0,1,0.0
137861,2000,1,1,0,1,0.0
137861,2001,3,3,0,1,0.0
137861,2005,1,1,0,1,0.0
137861,2006,2,2,0,1,0.0
137874,2001,1,1,0,1,0.0
137881,1999,3,3,0,1,0.0
137883,1997,2,2,0,1,0.0
137883,1998,2,2,0,1,0.0
137883,1999,6,6,0,1,0.0
137883,2000,4,4,0,1,0.0
137883,2001,1,1,0,1,0.0
137960,2000,3,3,0,1,0.0
137960,2001,1,1,0,1,0.0
137960,2002,1,1,0,1,0.0
138004,2000,8,8,0,1,0.0
138005,1998,2,2,0,1,0.0
138005,1999,1,1,0,1,0.0
138005,2001,2,2,0,1,0.0
138121,1998,1,1,0,1,0.0
138121,2000,2,2,0,1,0.0
138121,2001,1,1,0,1,0.0
138121,2002,2,2,0,1,0.0
138122,1998,1,1,0,1,0.0
138122,1999,7,7,0,1,0.0
138122,2000,2,2,0,1,0.0
138122,2001,1,1,0,1,0.0
138122,2002,8,8,0,1,0.0
138122,2003,3,3,0,1,0.0
138122,2004,16,16,0,1,0.0
138122,2005,12,12,0,1,0.0
138122,2006,16,16,0,1,0.0
138122,2007,12,12,0,1,0.0
138122,2008,3,3,0,1,0.0
138122,2009,17,17,0,1,0.0
138122,2010,11,11,0,1,0.0
138122,2011,9,9,0,1,0.0
138122,2012,19,19,0,1,0.0
138122,2013,7,7,0,1,0.0
138122,2014,8,8,0,1,0.0
138122,2015,8,8,0,1,0.0
138122,2016,11,11,0,1,0.0
138122,2017,11,11,0,1,0.0
138122,2018,5,5,0,1,0.0
138122,2019,6,6,0,1,0.0
138126,2010,1,1,0,1,0.0
138126,2016,1,1,0,1,0.0
138131,1998,2,2,0,1,0.0
138181,1997,1,1,0,1,0.0
138181,1998,14,14,0,1,0.0
138181,1999,28,28,0,1,0.0
138181,2000,7,7,0,1,0.0
138201,1997,1,1,0,1,0.0
138201,1998,7,7,0,1,0.0
138201,1999,2,2,0,1,0.0
138201,2000,1,1,0,1,0.0
138201,2001,5,5,0,1,0.0
138201,2002,1,1,0,1,0.0
138201,2003,2,2,0,1,0.0
138203,1997,29,29,0,1,0.0
138203,1998,24,24,0,1,0.0
138203,1999,29,29,0,1,0.0
138203,2000,45,45,0,1,0.0
138203,2001,34,34,0,1,0.0
138203,2002,31,31,0,1,0.0
138203,2003,27,27,0,1,0.0
138203,2004,39,39,0,1,0.0
138205,1999,4,4,0,1,0.0
138205,2000,8,8,0,1,0.0
138205,2001,6,6,0,1,0.0
138205,2002,8,8,0,1,0.0
138205,2003,11,11,0,1,0.0
138205,2004,15,15,0,1,0.0
138205,2005,20,20,0,1,0.0
138205,2006,14,14,0,1,0.0
138205,2007,18,18,0,1,0.0
138205,2008,17,17,0,1,0.0
138205,2009,27,27,0,1,0.0
138205,2010,30,30,3,3,0.1
138205,2011,39,39,1,2,0.02564102564102564
138205,2012,56,56,20,5,0.35714285714285715
138205,2013,78,78,14,4,0.1794871794871795
138205,2014,87,87,21,5,0.2413793103448276
138205,2015,99,99,20,5,0.20202020202020202
138205,2016,87,87,12,5,0.13793103448275862
138205,2017,80,80,10,4,0.125
138205,2018,48,48,10,4,0.20833333333333334
138205,2019,23,23,1,2,0.043478260869565216
138210,1998,3,3,0,1,0.0
138210,1999,4,4,0,1,0.0
138210,2000,5,5,0,1,0.0
138210,2001,17,17,0,1,0.0
138210,2002,6,6,0,1,0.0
138210,2003,1,1,0,1,0.0
138210,2004,4,4,0,1,0.0
138341,1998,6,6,0,1,0.0
138341,1999,6,6,0,1,0.0
138341,2000,12,12,0,1,0.0
138341,2001,8,8,0,1,0.0
138341,2002,6,6,0,1,0.0
138341,2003,4,4,0,1,0.0
138341,2004,2,2,0,1,0.0
138341,2005,5,5,0,1,0.0
138341,2006,2,2,0,1,0.0
138341,2007,8,8,0,1,0.0
138341,2008,4,4,0,1,0.0
138341,2009,2,2,0,1,0.0
138341,2010,8,8,0,1,0.0
138341,2011,7,7,0,1,0.0
138341,2012,6,6,0,1,0.0
138341,2013,9,9,0,1,0.0
138341,2014,3,3,0,1,0.0
138341,2015,2,2,0,1,0.0
138341,2016,3,3,0,1,0.0
138341,2017,4,4,0,1,0.0
138341,2018,3,3,0,1,0.0
138341,2019,2,2,0,1,0.0
138342,2000,1,1,0,1,0.0
138343,1997,1,1,0,1,0.0
138343,1999,1,1,0,1,0.0
138343,2000,3,3,0,1,0.0
138343,2001,4,4,0,1,0.0
138343,2002,2,2,0,1,0.0
138345,1997,1,1,0,1,0.0
138345,1998,4,4,0,1,0.0
138345,1999,4,4,0,1,0.0
138345,2000,4,4,0,1,0.0
138345,2001,2,2,0,1,0.0
138345,2002,2,2,0,1,0.0
138346,1999,7,7,0,1,0.0
138346,2000,11,11,0,1,0.0
138346,2001,8,8,0,1,0.0
138346,2002,17,17,0,1,0.0
138346,2003,6,6,0,1,0.0
138346,2004,7,7,0,1,0.0
138346,2005,7,7,0,1,0.0
138346,2006,21,21,0,1,0.0
138346,2007,8,8,0,1,0.0
138346,2008,5,5,0,1,0.0
138346,2009,1,1,0,1,0.0
138347,1998,1,1,0,1,0.0
138347,2000,1,1,0,1,0.0
138347,2002,1,1,0,1,0.0
138347,2004,1,1,0,1,0.0
138402,1998,1,1,0,1,0.0
138402,2000,1,1,0,1,0.0
138402,2001,2,2,0,1,0.0
138402,2002,5,5,0,1,0.0
138402,2004,6,6,0,1,0.0
138402,2005,5,5,0,1,0.0
138402,2006,10,10,0,1,0.0
138402,2007,13,13,0,1,0.0
138402,2008,7,7,0,1,0.0
138402,2009,4,4,0,1,0.0
138402,2010,2,2,0,1,0.0
138404,1997,2,2,0,1,0.0
138404,1998,2,2,0,1,0.0
138404,1999,1,1,0,1,0.0
138404,2000,2,2,0,1,0.0
138404,2001,1,1,0,1,0.0
138404,2002,3,3,0,1,0.0
138404,2003,3,3,0,1,0.0
138404,2004,6,6,0,1,0.0
138464,2001,10,10,0,1,0.0
138464,2002,4,4,0,1,0.0
138467,1999,1,1,0,1,0.0
138467,2000,1,1,0,1,0.0
138467,2002,1,1,0,1,0.0
138467,2003,3,3,0,1,0.0
138467,2004,4,4,0,1,0.0
138467,2005,4,4,0,1,0.0
138467,2006,2,2,0,1,0.0
138467,2008,2,2,0,1,0.0
138467,2009,3,3,0,1,0.0
138467,2010,3,3,0,1,0.0
138467,2011,3,3,0,1,0.0
138467,2012,2,2,0,1,0.0
138467,2013,2,2,0,1,0.0
138467,2014,1,1,0,1,0.0
138467,2015,3,3,0,1,0.0
138467,2016,2,2,0,1,0.0
138467,2017,1,1,0,1,0.0
138467,2018,1,1,0,1,0.0
138470,1998,10,10,0,1,0.0
138470,1999,13,13,0,1,0.0
138470,2000,4,4,0,1,0.0
138483,1999,6,6,0,1,0.0
138483,2000,13,13,8,4,0.6153846153846154
138483,2001,14,14,8,2,0.5714285714285714
138483,2002,18,18,17,3,0.9444444444444444
138483,2003,13,13,9,2,0.6923076923076923
138483,2004,15,15,12,2,0.8
138483,2005,18,18,14,3,0.7777777777777778
138483,2006,17,17,16,3,0.9411764705882353
138483,2007,16,16,16,2,1.0
138483,2008,34,34,29,6,0.8529411764705882
138483,2009,44,44,44,6,1.0
138483,2010,50,50,48,7,0.96
138483,2011,53,53,42,7,0.7924528301886793
138483,2012,59,59,49,9,0.8305084745762712
138483,2013,41,41,40,8,0.975609756097561
138483,2014,40,40,39,6,0.975
138483,2015,31,31,31,8,1.0
138483,2016,34,34,34,4,1.0
138483,2017,33,33,33,7,1.0
138483,2018,17,17,17,7,1.0
138483,2019,6,6,6,1,1.0
138483,2020,1,1,1,1,1.0
138490,1997,8,8,0,1,0.0
138490,1998,4,4,0,1,0.0
138490,1999,14,14,0,1,0.0
138490,2000,18,18,0,1,0.0
138490,2001,14,14,0,1,0.0
138501,1998,2,2,0,1,0.0
138501,2007,1,1,0,1,0.0
138501,2008,5,5,0,1,0.0
138501,2009,1,1,0,1,0.0
138501,2010,1,1,0,1,0.0
138501,2011,2,2,0,1,0.0
138501,2013,2,2,0,1,0.0
138501,2016,3,3,0,1,0.0
138601,1998,7,7,0,1,0.0
138601,1999,5,5,0,1,0.0
138601,2000,2,2,0,1,0.0
138601,2001,3,3,0,1,0.0
138601,2002,3,3,0,1,0.0
138601,2003,3,3,0,1,0.0
138601,2004,3,3,0,1,0.0
138601,2005,1,1,0,1,0.0
138601,2006,6,6,0,1,0.0
138601,2010,1,1,0,1,0.0
138601,2012,1,1,0,1,0.0
138601,2013,1,1,0,1,0.0
138602,1998,1,1,0,1,0.0
138602,2001,2,2,0,1,0.0
138602,2002,1,1,0,1,0.0
138602,2003,1,1,0,1,0.0
138602,2004,1,1,0,1,0.0
138605,1998,1,1,0,1,0.0
138607,1997,4,4,0,1,0.0
138607,1998,3,3,0,1,0.0
138607,1999,5,5,0,1,0.0
138607,2000,3,3,0,1,0.0
138607,2001,8,8,0,1,0.0
138607,2002,3,3,0,1,0.0
138607,2003,4,4,1,2,0.25
138607,2004,2,2,0,1,0.0
138607,2005,1,1,0,1,0.0
138608,2013,5,5,5,1,1.0
138608,2014,4,4,4,1,1.0
138608,2015,4,4,4,1,1.0
138608,2016,1,1,1,1,1.0
138609,2000,4,4,0,1,0.0
138609,2001,5,5,0,1,0.0
138609,2002,5,5,0,1,0.0
138609,2003,6,6,0,1,0.0
138609,2005,1,1,0,1,0.0
138609,2006,1,1,0,1,0.0
138610,1998,1,1,0,1,0.0
138610,1999,1,1,0,1,0.0
138610,2000,3,3,0,1,0.0
138610,2001,9,9,3,2,0.3333333333333333
138610,2002,5,5,0,1,0.0
138610,2003,1,1,0,1,0.0
138611,2000,1,1,0,1,0.0
138611,2001,5,5,0,1,0.0
138612,1999,1,1,0,1,0.0
138612,2000,1,1,0,1,0.0
138613,1999,1,1,0,1,0.0
138613,2000,13,13,0,1,0.0
138613,2001,17,17,0,1,0.0
138613,2002,6,6,0,1,0.0
138613,2003,15,15,3,2,0.2
138613,2004,13,13,4,2,0.3076923076923077
138613,2005,16,16,0,1,0.0
138613,2006,34,34,1,2,0.029411764705882353
138613,2007,29,29,0,1,0.0
138613,2008,29,29,0,1,0.0
138613,2009,28,28,1,2,0.03571428571428571
138613,2010,21,21,1,2,0.047619047619047616
138613,2011,39,39,2,2,0.05128205128205128
138613,2012,40,40,2,2,0.05
138613,2013,45,45,1,2,0.022222222222222223
138613,2014,46,46,0,1,0.0
138621,1998,1,1,0,1,0.0
138641,1998,2,2,0,1,0.0
138641,1999,2,2,0,1,0.0
138641,2001,6,6,0,1,0.0
138641,2002,7,7,0,1,0.0
138641,2003,3,3,0,1,0.0
138641,2004,3,3,0,1,0.0
138641,2005,2,2,0,1,0.0
138662,1999,2,2,0,1,0.0
138662,2000,1,1,0,1,0.0
138662,2001,1,1,0,1,0.0
138662,2002,2,2,0,1,0.0
138662,2003,1,1,0,1,0.0
138662,2005,1,1,0,1,0.0
138662,2010,1,1,1,1,1.0
138663,1998,1,1,0,1,0.0
138701,2000,3,3,0,1,0.0
138703,1998,1,1,0,1,0.0
138703,1999,4,4,0,1,0.0
138703,2000,5,5,0,1,0.0
138703,2001,4,4,0,1,0.0
138703,2002,4,4,0,1,0.0
138703,2003,7,7,0,1,0.0
138705,1997,2,2,0,1,0.0
138705,1998,2,2,0,1,0.0
138705,1999,13,13,0,1,0.0
138705,2000,14,14,0,1,0.0
138705,2001,9,9,0,1,0.0
138705,2002,14,14,0,1,0.0
138705,2003,3,3,0,1,0.0
138705,2004,2,2,0,1,0.0
138707,2008,1,1,0,1,0.0
138707,2010,1,1,0,1,0.0
138707,2012,1,1,0,1,0.0
138707,2013,4,4,0,1,0.0
138707,2014,4,4,0,1,0.0
138707,2015,2,2,0,1,0.0
138707,2016,1,1,0,1,0.0
138707,2017,10,10,8,2,0.8
138707,2018,9,9,7,2,0.7777777777777778
138707,2019,1,1,1,1,1.0
138743,2000,1,1,0,1,0.0
138743,2001,2,2,0,1,0.0
138743,2002,1,1,0,1,0.0
138743,2007,1,1,0,1,0.0
138743,2010,9,9,0,1,0.0
138743,2012,1,1,0,1,0.0
138743,2013,1,1,0,1,0.0
138743,2014,2,2,0,1,0.0
138743,2015,5,5,0,1,0.0
138743,2016,35,35,0,1,0.0
138743,2017,16,16,0,1,0.0
138743,2018,12,12,0,1,0.0
138743,2019,2,2,0,1,0.0
138747,1999,3,3,0,1,0.0
138747,2000,3,3,0,1,0.0
138747,2001,4,4,0,1,0.0
138747,2002,7,7,0,1,0.0
138747,2003,3,3,0,1,0.0
138747,2004,2,2,0,1,0.0
138747,2005,2,2,0,1,0.0
138747,2006,3,3,0,1,0.0
138747,2007,3,3,0,1,0.0
138747,2009,1,1,0,1,0.0
138747,2010,1,1,0,1,0.0
138747,2011,5,5,0,1,0.0
138747,2012,2,2,0,1,0.0
138781,1998,1,1,0,1,0.0
138781,2000,2,2,0,1,0.0
138781,2001,3,3,0,1,0.0
138781,2005,6,6,0,1,0.0
138781,2006,5,5,0,1,0.0
138781,2007,8,8,0,1,0.0
138781,2008,2,2,0,1,0.0
138781,2009,4,4,0,1,0.0
138781,2010,2,2,0,1,0.0
138781,2011,1,1,0,1,0.0
138781,2012,2,2,0,1,0.0
138781,2013,6,6,0,1,0.0
138781,2014,1,1,0,1,0.0
138781,2015,1,1,0,1,0.0
138781,2016,3,3,0,1,0.0
138781,2017,2,2,0,1,0.0
138781,2018,2,2,0,1,0.0
138841,2015,1,1,0,1,0.0
138841,2016,1,1,0,1,0.0
138841,2018,1,1,0,1,0.0
138843,1997,5,5,0,1,0.0
138843,1998,8,8,0,1,0.0
138843,1999,9,9,0,1,0.0
138843,2000,16,16,0,1,0.0
138843,2001,4,4,0,1,0.0
138843,2002,16,16,0,1,0.0
138843,2003,4,4,0,1,0.0
138843,2004,7,7,0,1,0.0
138843,2005,5,5,0,1,0.0
138901,1998,2,2,0,1,0.0
138901,1999,3,3,0,1,0.0
138901,2000,2,2,0,1,0.0
138901,2002,1,1,0,1,0.0
138921,2002,4,4,4,2,1.0
138921,2003,5,5,3,2,0.6
138921,2004,1,1,1,1,1.0
138921,2006,1,1,1,1,1.0
138921,2007,8,8,1,2,0.125
138921,2008,1,1,0,1,0.0
138921,2009,1,1,0,1,0.0
138921,2010,8,8,0,1,0.0
138921,2011,1,1,0,1,0.0
138924,1997,15,15,0,1,0.0
138924,1998,3,3,0,1,0.0
138924,1999,2,2,0,1,0.0
138924,2000,2,2,0,1,0.0
139137,2001,1,1,0,1,0.0
139137,2003,3,3,0,1,0.0
139137,2005,1,1,0,1,0.0
139201,2008,1,1,0,1,0.0
139401,2000,1,1,0,1,0.0
139662,1999,206,206,0,1,0.0
139662,2000,151,151,0,1,0.0
139662,2001,55,55,0,1,0.0
139662,2002,119,119,3,3,0.025210084033613446
139662,2003,124,124,3,4,0.024193548387096774
139662,2004,166,166,11,4,0.06626506024096386
139662,2005,185,185,1,2,0.005405405405405406
139662,2006,212,212,6,4,0.02830188679245283
139662,2007,167,167,5,4,0.029940119760479042
139662,2008,193,194,3,3,0.015544041450777202
139662,2009,157,157,0,1,0.0
139662,2010,193,193,1,2,0.0051813471502590676
139662,2011,125,125,0,2,0.0
139662,2012,182,182,1,2,0.005494505494505495
139662,2013,197,197,0,1,0.0
139662,2014,104,104,0,1,0.0
139662,2015,121,121,0,1,0.0
139662,2016,85,85,1,2,0.011764705882352941
139801,2000,2,2,0,1,0.0
139801,2001,6,6,0,1,0.0
139801,2002,3,3,0,1,0.0
139801,2004,1,1,0,1,0.0
139801,2005,1,1,0,1,0.0
139804,2001,1,1,0,1,0.0
139804,2002,5,5,5,1,1.0
139804,2003,1,1,0,1,0.0
139804,2004,1,1,0,1,0.0
139804,2009,2,2,0,1,0.0
139804,2015,1,1,0,1,0.0
139804,2019,1,1,0,1,0.0
139922,1999,11,11,0,1,0.0
139922,2000,4,4,0,1,0.0
139922,2001,12,12,0,1,0.0
139922,2002,10,10,0,1,0.0
139922,2003,4,4,0,1,0.0
139922,2004,3,3,0,1,0.0
139922,2005,2,2,0,1,0.0
139985,2000,1,1,0,1,0.0
139985,2002,1,1,0,1,0.0
140023,2011,1,1,0,1,0.0
140023,2012,2,2,0,1,0.0
140023,2013,1,1,0,1,0.0
140023,2016,1,1,0,1,0.0
140023,2017,1,1,0,1,0.0
140023,2018,1,1,0,1,0.0
140023,2019,1,1,0,1,0.0
140027,1997,4,4,0,1,0.0
140027,1998,10,10,0,1,0.0
140027,1999,6,6,0,1,0.0
140027,2000,9,9,0,1,0.0
140027,2001,8,8,0,1,0.0
140027,2002,1,1,0,1,0.0
140027,2003,5,5,0,1,0.0
140027,2004,8,8,0,1,0.0
140027,2005,11,11,0,1,0.0
140027,2006,17,17,0,1,0.0
140030,1999,5,5,0,1,0.0
140030,2000,14,14,0,1,0.0
140030,2001,12,12,0,1,0.0
140030,2002,28,28,0,1,0.0
140030,2003,11,11,0,1,0.0
140030,2004,7,7,0,1,0.0
140030,2005,2,2,0,1,0.0
140030,2008,3,3,0,1,0.0
140030,2012,3,3,0,1,0.0
140030,2013,7,7,2,2,0.2857142857142857
140030,2014,9,9,2,2,0.2222222222222222
140033,2002,1,1,0,1,0.0
140033,2004,4,4,4,2,1.0
140033,2005,1,1,1,1,1.0
140033,2006,1,1,1,1,1.0
140033,2007,3,3,3,2,1.0
140042,1998,5,5,0,1,0.0
140042,1999,3,3,0,2,0.0
140042,2000,7,7,0,2,0.0
140042,2001,3,3,0,2,0.0
140042,2002,7,7,0,2,0.0
140042,2003,8,8,0,2,0.0
140042,2004,7,7,0,2,0.0
140042,2005,5,5,0,2,0.0
140042,2006,2,2,0,1,0.0
140042,2007,2,2,0,1,0.0
140042,2008,2,2,0,1,0.0
140042,2009,1,1,0,1,0.0
140042,2010,1,1,0,1,0.0
140042,2011,1,1,0,1,0.0
140042,2012,1,1,0,1,0.0
140042,2013,1,1,0,1,0.0
140042,2014,2,2,0,1,0.0
140042,2016,1,1,0,1,0.0
140042,2017,1,1,0,1,0.0
140044,1998,2,2,0,1,0.0
140044,1999,3,3,0,1,0.0
140044,2000,3,3,0,1,0.0
140044,2001,7,7,0,1,0.0
140044,2002,8,8,0,1,0.0
140044,2003,3,3,0,1,0.0
140044,2004,1,1,0,1,0.0
140044,2005,3,3,0,1,0.0
140044,2006,2,2,0,1,0.0
140044,2007,11,11,0,1,0.0
140044,2008,1,1,0,1,0.0
140044,2010,1,1,0,1,0.0
140044,2011,1,1,0,1,0.0
140044,2012,4,4,0,1,0.0
140044,2013,8,8,0,1,0.0
140044,2014,5,5,0,1,0.0
140044,2015,4,4,0,1,0.0
140044,2016,4,4,0,1,0.0
140044,2017,8,8,0,1,0.0
140044,2018,3,3,0,1,0.0
140044,2019,2,2,0,1,0.0
140050,1999,1,1,0,1,0.0
140050,2001,1,1,0,1,0.0
140050,2002,1,1,0,1,0.0
140071,1998,4,4,0,1,0.0
140071,1999,3,3,0,1,0.0
140071,2000,5,5,0,1,0.0
140071,2001,20,20,0,1,0.0
140071,2002,9,9,0,1,0.0
140071,2003,15,15,0,1,0.0
140071,2004,9,9,0,1,0.0
140071,2005,4,4,0,2,0.0
140071,2006,3,3,0,1,0.0
140071,2007,7,7,0,1,0.0
140073,1998,22,22,0,1,0.0
140073,1999,22,22,0,1,0.0
140073,2000,33,33,3,3,0.09090909090909091
140073,2001,54,54,2,2,0.037037037037037035
140073,2002,35,35,3,3,0.08571428571428572
140073,2003,30,30,5,3,0.16666666666666666
140073,2004,29,29,6,4,0.20689655172413793
140073,2005,38,38,8,2,0.21052631578947367
140073,2006,39,39,3,2,0.07692307692307693
140073,2007,48,48,0,1,0.0
140073,2008,20,20,3,2,0.15
140073,2009,35,35,2,2,0.05714285714285714
140073,2010,53,53,1,2,0.018867924528301886
140073,2011,80,80,3,2,0.0375
140073,2012,58,58,10,3,0.1724137931034483
140073,2013,47,47,9,3,0.19148936170212766
140073,2014,57,57,8,3,0.14035087719298245
140073,2015,29,29,8,4,0.27586206896551724
140073,2016,29,29,2,3,0.06896551724137931
140073,2017,29,29,5,3,0.1724137931034483
140073,2018,13,13,0,1,0.0
140073,2019,9,9,1,2,0.1111111111111111
140073,2020,1,1,0,1,0.0
140242,2000,3,3,0,1,0.0
140242,2001,3,3,0,1,0.0
140242,2004,1,1,0,1,0.0
140443,1999,1,1,0,1,0.0
140443,2000,1,1,0,1,0.0
140443,2001,2,2,0,1,0.0
140443,2002,1,1,0,1,0.0
140443,2004,2,2,0,1,0.0
140443,2005,1,1,0,1,0.0
140445,1998,4,4,0,1,0.0
140445,1999,6,6,0,1,0.0
140445,2000,14,14,0,1,0.0
140445,2001,17,17,0,1,0.0
140445,2002,12,12,0,1,0.0
140445,2003,13,13,0,1,0.0
140445,2004,16,16,0,1,0.0
140445,2005,12,12,0,1,0.0
140445,2006,3,3,0,1,0.0
140445,2007,5,5,0,1,0.0
140527,1997,1,1,0,1,0.0
140527,1999,6,6,0,1,0.0
140527,2000,2,2,0,1,0.0
140527,2003,2,2,0,1,0.0
140541,2001,1,1,0,1,0.0
140541,2006,3,3,0,1,0.0
140541,2008,2,2,0,1,0.0
140541,2009,2,2,1,2,0.5
140541,2010,7,7,6,2,0.8571428571428571
140541,2011,2,2,1,2,0.5
140541,2013,1,1,0,1,0.0
140541,2014,2,2,0,1,0.0
140541,2015,1,1,0,1,0.0
140541,2016,2,2,0,1,0.0
140541,2017,7,7,0,1,0.0
140541,2018,2,2,0,1,0.0
140614,2002,1,1,0,1,0.0
140614,2004,3,3,0,1,0.0
140614,2005,4,4,0,1,0.0
140614,2006,2,2,0,1,0.0
140614,2007,2,2,0,1,0.0
140614,2010,1,1,0,1,0.0
140672,1998,1,1,0,1,0.0
140672,2000,3,3,0,1,0.0
140672,2002,3,3,0,1,0.0
140672,2003,2,2,0,1,0.0
140672,2005,1,1,0,1,0.0
140672,2007,1,1,0,1,0.0
140672,2009,1,1,0,1,0.0
140672,2010,1,1,0,1,0.0
140672,2011,1,1,0,1,0.0
140672,2012,1,1,0,1,0.0
140672,2013,1,1,0,1,0.0
140672,2014,3,3,0,1,0.0
140672,2015,4,4,0,1,0.0
140672,2016,4,4,0,1,0.0
140679,1998,1,1,0,1,0.0
140679,1999,4,4,0,1,0.0
140679,2000,7,7,0,1,0.0
140679,2001,4,4,0,1,0.0
140679,2002,11,11,0,1,0.0
140679,2003,11,11,0,1,0.0
140679,2004,13,13,0,1,0.0
140679,2005,4,4,0,1,0.0
140736,1999,1,1,0,1,0.0
140736,2000,3,3,0,1,0.0
140736,2001,8,8,0,1,0.0
140736,2004,6,6,0,1,0.0
140736,2007,1,1,0,1,0.0
140736,2008,2,2,0,1,0.0
140756,2001,16,16,0,1,0.0
140756,2002,15,15,0,1,0.0
140756,2003,18,18,0,1,0.0
140756,2004,21,21,0,1,0.0
140756,2005,14,14,0,1,0.0
140756,2006,18,18,0,1,0.0
140756,2007,15,15,0,1,0.0
140756,2008,16,16,0,1,0.0
140756,2009,19,19,0,1,0.0
140756,2010,24,24,0,1,0.0
140756,2011,37,37,0,1,0.0
140756,2012,35,35,0,1,0.0
140756,2013,37,37,0,1,0.0
140756,2014,37,37,0,1,0.0
140756,2015,28,28,0,1,0.0
